animal_id,intake_date,outcome_date,outcome_type,intake_type,animal_size
A1732645,2021-08-10,2021-09-02,LiveC,STRAY,LRG
A1732647,2021-08-10,2021-08-16,LiveC,OTHER,MED
A1440609,2021-08-10,2021-08-12,LiveC,OTHER,MED
A1717497,2021-08-11,2021-08-11,LiveC,STRAY,MED
A1732674,2021-08-11,2021-08-21,LiveC,OTHER,LRG
A1732683,2021-08-11,2021-08-23,Transf,STRAY,SMALL
A1732711,2021-08-11,2021-08-12,LiveC,STRAY,LRG
A1732385,2021-08-11,2021-08-25,Transf,OWNER,PUPPY
A1732722,2021-08-11,2021-09-03,LiveC,STRAY,SMALL
A1732724,2021-08-11,2021-08-12,LiveC,OTHER,LRG
A1732729,2021-08-11,2021-08-25,LiveC,OTHER,LRG
A1732732,2021-08-12,2021-08-12,LiveC,OTHER,MED
A1732778,2021-08-12,2021-08-16,LiveC,STRAY,PUPPY
A1717594,2021-08-12,2021-09-09,Transf,OTHER,SMALL
A1732790,2021-08-12,2021-12-13,LiveC,STRAY,LRG
A1732937,2021-08-13,2021-10-16,Transf,STRAY,MED
A1729739,2021-08-13,2021-08-13,Transf,OWNER,SMALL
A1732941,2021-08-13,2021-08-20,LiveC,OWNER,LRG
A1732946,2021-08-13,2021-08-14,LiveC,STRAY,SMALL
A1732949,2021-08-13,2021-08-14,LiveC,STRAY,LRG
A1732961,2021-08-13,2022-01-05,LiveC,STRAY,LRG
A1732321,2021-08-13,2021-08-16,LiveC,OTHER,LRG
A1732972,2021-08-13,2021-08-16,LiveC,STRAY,LRG
A1732975,2021-08-13,2021-09-10,LiveC,STRAY,LRG
A1720956,2021-08-13,2021-08-22,LiveC,OWNER,LRG
A1732977,2021-08-13,2021-08-13,LiveC,STRAY,LRG
A1732999,2021-08-14,2021-08-15,LiveC,STRAY,LRG
A1733011,2021-08-14,2021-08-18,LiveC,STRAY,SMALL
A1733018,2021-08-14,2021-08-18,LiveC,STRAY,MED
A1733030,2021-08-14,2021-08-21,LiveC,STRAY,MED
A1733033,2021-08-14,2021-09-02,LiveC,OTHER,LRG
A1733034,2021-08-14,2021-08-19,LiveC,STRAY,MED
A1733035,2021-08-14,2021-08-20,LiveC,STRAY,MED
A1733036,2021-08-14,2021-08-25,LiveC,STRAY,LRG
A1733038,2021-08-14,2021-08-26,LiveC,STRAY,MED
A1733039,2021-08-14,2021-10-16,Transf,STRAY,SMALL
A1265186,2021-08-14,2021-08-17,LiveC,STRAY,LRG
A1733061,2021-08-15,2021-08-24,LiveC,STRAY,PUPPY
A1733071,2021-08-15,2022-12-20,LiveC,STRAY,LRG
A1733072,2021-08-15,2021-08-16,Transf,STRAY,SMALL
A1733093,2021-08-15,2021-08-20,LiveC,STRAY,PUPPY
A1733103,2021-08-15,2021-08-24,LiveC,STRAY,MED
A1733104,2021-08-15,2021-08-16,LiveC,STRAY,SMALL
A1733105,2021-08-15,2021-09-28,LiveC,STRAY,LRG
A1733132,2021-08-16,2022-07-10,LiveC,STRAY,LRG
A1733135,2021-08-16,2021-08-17,LiveC,STRAY,SMALL
A1733138,2021-08-16,2021-08-30,LiveC,STRAY,SMALL
A1733140,2021-08-16,2021-11-16,Transf,STRAY,LRG
A1733141,2021-08-16,2021-10-21,LiveC,STRAY,LRG
A1733145,2021-08-16,2022-01-08,LiveC,STRAY,LRG
A1733147,2021-08-16,2021-08-17,LiveC,STRAY,MED
A1455982,2021-08-16,2021-08-19,LiveC,STRAY,LRG
A1583304,2021-08-16,2021-08-27,LiveC,OTHER,_UNKNOWN_
A1303045,2021-08-16,2021-10-28,Transf,OWNER,LRG
A1733212,2021-08-17,2021-09-17,Transf,STRAY,SMALL
A1733213,2021-08-17,2021-09-17,Transf,STRAY,SMALL
A1733217,2021-08-17,2021-08-28,LiveC,STRAY,LRG
A1733218,2021-08-17,2021-08-26,LiveC,STRAY,MED
A1377786,2021-08-17,2021-08-27,LiveC,OTHER,SMALL
A1733222,2021-08-17,2021-08-27,LiveC,OTHER,SMALL
A1265186,2021-08-17,2021-10-21,Transf,OWNER,LRG
A1733224,2021-08-17,2021-08-18,LiveC,STRAY,SMALL
A1733242,2021-08-17,2021-09-07,LiveC,STRAY,LRG
A1733258,2021-08-17,2021-09-20,NonL,OTHER,MED
A1618971,2021-08-17,2021-10-09,Transf,OTHER,LRG
A1717218,2021-08-18,2021-08-23,LiveC,OWNER,MED
A1733302,2021-08-18,2021-10-16,Transf,STRAY,SMALL
A1733303,2021-08-18,2021-09-30,LiveC,STRAY,SMALL
A1733320,2021-08-18,2021-08-31,LiveC,STRAY,LRG
A1733322,2021-08-18,2021-12-18,NonL,STRAY,LRG
A1733329,2021-08-18,2021-08-23,Transf,STRAY,SMALL
A1733330,2021-08-18,2021-10-20,LiveC,OTHER,LRG
A1733333,2021-08-18,2021-09-08,LiveC,STRAY,SMALL
A1733338,2021-08-18,2021-08-19,LiveC,STRAY,LRG
A1733339,2021-08-18,2021-08-21,LiveC,STRAY,LRG
A1733340,2021-08-18,2021-09-15,LiveC,OTHER,LRG
A1733346,2021-08-18,2021-08-20,LiveC,OTHER,XL
A1733368,2021-08-18,2021-09-01,Transf,STRAY,SMALL
A1733373,2021-08-18,2021-08-24,LiveC,STRAY,MED
A1629802,2021-08-18,2021-09-18,LiveC,STRAY,MED
A1733381,2021-08-18,2021-09-04,LiveC,STRAY,LRG
A1733429,2021-08-19,2021-08-19,LiveC,STRAY,LRG
A1733442,2021-08-19,2021-08-20,Transf,OTHER,LRG
A1725115,2021-08-19,2021-12-19,Transf,OTHER,LRG
A1727615,2021-08-19,2021-09-19,LiveC,OTHER,LRG
A1694754,2021-08-19,2021-08-21,LiveC,STRAY,LRG
A1733456,2021-08-19,2021-09-08,LiveC,STRAY,SMALL
A1733457,2021-08-19,2021-08-19,NonL,STRAY,SMALL
A1620815,2021-08-19,2021-09-30,Transf,OWNER,SMALL
A1733459,2021-09-04,2021-10-05,LiveC,OWNER,LRG
A1733462,2021-08-19,2021-08-26,LiveC,STRAY,LRG
A1733463,2021-08-19,2021-08-26,LiveC,STRAY,LRG
A1733466,2021-08-19,2021-08-21,NonL,STRAY,LRG
A1732197,2021-08-19,2021-08-23,LiveC,OTHER,SMALL
A1733478,2021-08-19,2021-08-20,LiveC,STRAY,PUPPY
A1733511,2021-08-20,2021-08-20,LiveC,STRAY,MED
A1627833,2021-08-20,2021-08-25,LiveC,OTHER,SMALL
A1733564,2021-08-20,2021-08-27,LiveC,STRAY,MED
A1733568,2021-08-20,2021-08-29,LiveC,STRAY,MED
A1733580,2021-08-21,2021-09-05,LiveC,STRAY,SMALL
A1733607,2021-08-21,2021-09-20,NonL,OTHER,LRG
A1733616,2021-08-21,2021-08-25,LiveC,STRAY,SMALL
A1733620,2021-08-21,2021-09-01,Transf,STRAY,SMALL
A1732674,2021-08-21,2021-10-26,Transf,OWNER,LRG
A1733622,2021-08-21,2021-11-10,NonL,OWNER,LRG
A1733624,2021-08-21,2021-08-23,LiveC,STRAY,LRG
A1733625,2021-08-21,2021-08-23,LiveC,STRAY,LRG
A1733628,2021-08-21,2021-09-01,LiveC,STRAY,SMALL
A1641941,2021-08-21,2021-08-23,LiveC,STRAY,PUPPY
A1733641,2021-08-21,2021-10-03,LiveC,STRAY,LRG
A1733642,2021-08-21,2021-09-08,LiveC,STRAY,LRG
A1622181,2021-08-21,2021-08-24,LiveC,STRAY,SMALL
A1733644,2021-08-21,2021-08-22,LiveC,OTHER,LRG
A1733646,2021-08-21,2021-08-24,LiveC,OTHER,LRG
A1704330,2021-08-21,2021-09-03,LiveC,STRAY,LRG
A1733666,2021-08-21,2021-08-26,Transf,STRAY,LRG
A1337942,2021-08-21,2021-08-22,LiveC,STRAY,SMALL
A1733687,2021-08-22,2021-09-24,LiveC,STRAY,LRG
A1731084,2021-08-22,2021-08-28,LiveC,OTHER,LRG
A1733739,2021-08-22,2021-09-10,LiveC,STRAY,SMALL
A1604218,2021-08-22,2021-08-23,LiveC,STRAY,MED
A1733766,2021-08-22,2021-08-25,LiveC,STRAY,LRG
A1701812,2021-08-22,2021-08-23,LiveC,STRAY,LRG
A1733768,2021-08-22,2021-08-23,LiveC,STRAY,LRG
A1733805,2021-08-23,2021-08-27,LiveC,STRAY,TOY
A1733821,2021-08-23,2021-09-02,LiveC,STRAY,MED
A1733844,2021-08-23,2021-09-01,LiveC,STRAY,PUPPY
A1733852,2021-08-23,2021-09-08,LiveC,STRAY,PUPPY
A1733853,2021-08-23,2021-08-25,LiveC,STRAY,LRG
A1733854,2021-08-23,2021-08-25,LiveC,STRAY,LRG
A1733624,2021-08-23,2021-09-13,Transf,OWNER,LRG
A1706976,2021-08-25,2021-08-25,LiveC,OTHER,SMALL
A1733886,2021-08-23,2021-08-28,Transf,STRAY,PUPPY
A1733890,2021-08-23,2021-08-26,LiveC,STRAY,PUPPY
A1733104,2021-08-24,2021-08-25,LiveC,STRAY,SMALL
A1733932,2021-08-24,2021-08-28,Transf,STRAY,SMALL
A1733960,2021-08-24,2021-09-30,Transf,STRAY,LRG
A1733959,2021-08-24,2021-09-03,LiveC,OTHER,SMALL
A1733961,2021-08-24,2021-09-03,LiveC,OTHER,SMALL
A1733972,2021-08-24,2021-08-25,LiveC,STRAY,SMALL
A0871143,2021-08-24,2021-08-31,LiveC,STRAY,SMALL
A1733981,2021-08-24,2021-08-29,LiveC,STRAY,SMALL
A1733994,2021-08-24,2021-09-15,LiveC,STRAY,LRG
A1734000,2021-08-24,2021-09-05,LiveC,STRAY,SMALL
A1734002,2021-08-24,2022-02-01,Transf,STRAY,LRG
A1734082,2021-08-25,2022-04-11,LiveC,STRAY,LRG
A1331929,2021-08-25,2021-08-29,LiveC,OTHER,LRG
A1734092,2021-08-25,2021-09-14,LiveC,STRAY,MED
A1734099,2021-08-25,2021-08-25,Transf,STRAY,PUPPY
A1733995,2021-08-25,2021-10-03,LiveC,OWNER,LRG
A1734103,2021-08-25,2021-10-02,Transf,STRAY,LRG
A1734104,2021-08-25,2021-10-15,Transf,STRAY,LRG
A1734107,2021-08-25,2021-09-09,LiveC,STRAY,LRG
A1734108,2021-08-25,2021-08-25,LiveC,STRAY,SMALL
A1732729,2021-08-25,2021-09-20,NonL,OWNER,LRG
A1439335,2021-08-25,2021-08-26,LiveC,STRAY,SMALL
A1734114,2021-08-25,2021-09-03,LiveC,STRAY,LRG
A1733766,2021-08-25,2021-09-02,LiveC,OWNER,LRG
A1729118,2021-08-25,2021-09-18,LiveC,OTHER,LRG
A1734007,2021-08-25,2021-08-31,Transf,OWNER,LRG
A1609883,2021-08-25,2021-08-30,Transf,OWNER,SMALL
A1734126,2021-08-26,2021-08-27,LiveC,STRAY,MED
A1734530,2021-08-26,2021-08-30,LiveC,STRAY,PUPPY
A1682284,2021-08-26,2021-08-26,LiveC,STRAY,TOY
A1734570,2021-08-26,2021-09-11,LiveC,STRAY,LRG
A1734576,2021-08-26,2021-09-11,LiveC,STRAY,LRG
A1734584,2021-08-26,2021-09-01,LiveC,STRAY,MED
A1734586,2021-08-26,2021-09-08,LiveC,STRAY,PUPPY
A1734628,2021-08-26,2021-08-28,LiveC,OTHER,MED
A1733036,2021-08-27,2021-09-02,LiveC,OTHER,LRG
A1734655,2021-08-27,2021-09-17,Transf,STRAY,MED
A1734660,2021-08-27,2021-08-28,LiveC,OTHER,PUPPY
A1734694,2021-08-27,2021-10-14,Transf,STRAY,SMALL
A1734695,2021-08-27,2021-08-27,LiveC,STRAY,LRG
A1514267,2021-08-27,2021-08-28,LiveC,STRAY,SMALL
A1734697,2021-08-27,2021-08-27,LiveC,STRAY,LRG
A1734720,2021-08-27,2021-09-03,LiveC,STRAY,MED
A1734751,2021-08-28,2021-09-02,LiveC,STRAY,MED
A1734754,2021-08-28,2021-08-28,LiveC,STRAY,MED
A1730343,2021-08-28,2022-02-16,LiveC,OTHER,LRG
A1734773,2021-08-28,2021-08-29,LiveC,STRAY,LRG
A1734805,2021-08-28,2021-08-29,LiveC,STRAY,SMALL
A1734808,2021-08-28,2021-08-29,LiveC,STRAY,LRG
A1734809,2021-08-28,2021-08-29,LiveC,STRAY,MED
A1734826,2021-08-29,2021-09-19,LiveC,STRAY,SMALL
A1642391,2021-08-29,2021-08-29,LiveC,STRAY,SMALL
A1734851,2021-08-29,2021-08-31,LiveC,OWNER,PUPPY
A1734855,2021-08-29,2021-09-20,LiveC,STRAY,SMALL
A1685404,2021-08-30,2022-01-14,LiveC,STRAY,LRG
A1734935,2021-08-30,2021-09-03,Transf,STRAY,MED
A1734940,2021-08-30,2021-09-11,LiveC,STRAY,LRG
A1502407,2021-08-30,2021-08-31,LiveC,OTHER,TOY
A1303033,2021-08-30,2021-08-31,LiveC,OTHER,MED
A1735009,2021-08-30,2021-10-07,NonL,OWNER,LRG
A1521312,2021-08-30,2021-11-18,Transf,OTHER,MED
A1662489,2021-08-30,2021-09-01,LiveC,OTHER,LRG
A1694388,2021-08-31,2021-09-07,LiveC,STRAY,SMALL
A1735298,2021-08-31,2021-09-28,LiveC,STRAY,SMALL
A1315133,2021-08-31,2021-10-21,LiveC,OWNER,LRG
A1735305,2021-08-31,2021-09-05,LiveC,STRAY,SMALL
A1735306,2021-08-31,2021-08-31,LiveC,STRAY,MED
A1735307,2021-08-31,2021-09-12,LiveC,STRAY,MED
A1726235,2021-08-31,2021-08-31,LiveC,OTHER,LRG
A1735344,2021-08-31,2021-09-12,LiveC,STRAY,SMALL
A1735356,2021-08-31,2021-09-09,LiveC,STRAY,LRG
A1450471,2021-08-31,2021-09-01,LiveC,OTHER,_UNKNOWN_
A1255593,2021-08-31,2021-09-01,LiveC,OTHER,SMALL
A1735369,2021-08-31,2021-10-16,Transf,STRAY,MED
A1735373,2021-08-31,2021-09-07,LiveC,OTHER,LRG
A1735597,2021-09-01,2021-09-01,LiveC,STRAY,LRG
A1735601,2021-09-01,2021-09-01,LiveC,STRAY,SMALL
A1735606,2021-09-01,2021-09-02,LiveC,STRAY,PUPPY
A1726235,2021-09-01,2021-10-08,LiveC,OTHER,LRG
A0996769,2021-09-01,2021-09-03,LiveC,STRAY,TOY
A1735645,2021-09-01,2021-09-10,LiveC,STRAY,LRG
A1735646,2021-09-01,2021-09-14,LiveC,STRAY,LRG
A1735648,2021-09-01,2021-11-09,Transf,STRAY,LRG
A1735649,2021-09-01,2021-11-09,Transf,STRAY,LRG
A1450471,2021-09-01,2021-11-05,NonL,OWNER,_UNKNOWN_
A1735656,2021-09-01,2021-10-19,LiveC,STRAY,LRG
A1735666,2021-09-01,2021-09-07,LiveC,STRAY,MED
A1735676,2021-09-02,2021-09-08,LiveC,STRAY,SMALL
A1735714,2021-09-02,2022-01-04,Transf,OWNER,LRG
A1686281,2021-09-02,2021-09-03,LiveC,STRAY,LRG
A1735736,2021-09-02,2021-12-14,Transf,STRAY,LRG
A1705740,2021-09-02,2021-09-10,LiveC,STRAY,MED
A1735738,2021-09-02,2021-09-12,LiveC,STRAY,LRG
A1735742,2021-09-02,2021-09-03,LiveC,STRAY,XL
A1735743,2021-09-02,2021-09-03,LiveC,STRAY,XL
A1726607,2021-09-02,2021-11-02,Transf,OWNER,LRG
A1726937,2021-09-02,2022-01-25,Transf,OTHER,LRG
A1735759,2021-09-02,2021-09-13,Transf,STRAY,SMALL
A1735760,2021-09-02,2021-11-24,NonL,STRAY,LRG
A1735761,2021-09-02,2021-09-03,LiveC,OTHER,MED
A1702329,2021-09-02,2021-10-01,Transf,STRAY,MED
A1279002,2021-09-03,2021-09-14,Transf,OWNER,SMALL
A1735799,2021-09-03,2021-12-13,NonL,STRAY,LRG
A1735810,2021-09-03,2021-09-17,LiveC,STRAY,XL
A1735811,2021-09-03,2021-10-08,LiveC,STRAY,LRG
A1735815,2021-09-03,2021-10-16,Transf,STRAY,MED
A1731066,2021-09-03,2021-09-15,LiveC,OTHER,LRG
A1735834,2021-09-03,2021-09-16,LiveC,STRAY,LRG
A1735838,2021-09-03,2021-09-04,LiveC,STRAY,MED
A1706254,2021-09-04,2021-09-09,Transf,OWNER,SMALL
A1736104,2021-09-04,2021-09-16,LiveC,STRAY,SMALL
A1736106,2021-09-04,2021-09-09,LiveC,STRAY,SMALL
A1736107,2021-09-04,2021-09-14,LiveC,STRAY,SMALL
A1736108,2021-09-04,2021-09-13,LiveC,STRAY,SMALL
A1736110,2021-09-04,2021-09-15,LiveC,STRAY,MED
A1736111,2021-09-04,2021-09-09,LiveC,STRAY,MED
A1337151,2021-09-04,2021-09-08,LiveC,STRAY,SMALL
A1736114,2021-09-04,2021-09-17,LiveC,STRAY,PUPPY
A0932865,2021-09-04,2021-09-04,LiveC,STRAY,MED
A1638199,2021-09-04,2021-09-04,LiveC,STRAY,MED
A1736132,2021-09-04,2021-09-20,LiveC,STRAY,SMALL
A1736157,2021-09-05,2022-03-07,LiveC,STRAY,LRG
A1736170,2021-09-05,2021-09-17,LiveC,STRAY,MED
A1736186,2021-09-05,2021-09-11,LiveC,STRAY,LRG
A1736188,2021-09-05,2021-09-07,LiveC,STRAY,MED
A1736189,2021-09-05,2021-09-22,LiveC,STRAY,SMALL
A1736190,2021-09-05,2021-09-16,LiveC,STRAY,MED
A1736192,2021-09-05,2021-09-18,LiveC,STRAY,MED
A1736193,2021-09-05,2021-09-18,LiveC,STRAY,SMALL
A1736226,2021-09-06,2021-09-06,NonL,STRAY,SMALL
A1736239,2021-09-06,2021-09-07,LiveC,STRAY,SMALL
A1736244,2021-09-06,2021-09-25,LiveC,STRAY,LRG
A1602125,2021-09-06,2021-09-08,LiveC,STRAY,MED
A1736488,2021-09-07,2021-09-25,LiveC,STRAY,LRG
A1736489,2021-09-07,2021-09-24,LiveC,STRAY,LRG
A1736495,2021-09-07,2021-09-11,LiveC,STRAY,MED
A1694388,2021-09-07,2021-09-10,LiveC,OWNER,SMALL
A1736515,2021-09-07,2021-10-01,LiveC,STRAY,LRG
A1736538,2021-09-07,2021-09-07,LiveC,STRAY,MED
A1117174,2021-09-07,2021-09-10,LiveC,STRAY,SMALL
A1736547,2021-09-07,2021-11-12,Transf,OTHER,LRG
A1736562,2021-09-07,2021-10-16,Transf,OTHER,LRG
A1638480,2021-09-07,2021-09-14,LiveC,OTHER,MED
A1736606,2021-09-08,2021-09-08,Transf,STRAY,PUPPY
A1735373,2021-09-07,2021-11-10,NonL,OWNER,LRG
A1732187,2021-09-08,2021-09-08,LiveC,OTHER,PUPPY
A1636619,2021-09-08,2021-09-08,LiveC,STRAY,LRG
A1736639,2021-09-08,2021-09-08,NonL,STRAY,PUPPY
A1736640,2021-09-08,2021-10-16,Transf,STRAY,MED
A1680043,2021-09-08,2021-09-09,LiveC,STRAY,TOY
A1337151,2021-09-08,2021-09-09,LiveC,OWNER,SMALL
A1736657,2021-09-08,2021-09-16,LiveC,STRAY,SMALL
A1736662,2021-09-08,2021-12-07,NonL,STRAY,LRG
A1707980,2021-04-16,2021-04-16,NonL,OTHER,SMALL
A1736735,2021-09-09,2021-09-10,NonL,STRAY,PUPPY
A1736764,2021-09-10,2021-10-14,LiveC,STRAY,LRG
A1736782,2021-09-10,2021-09-10,LiveC,STRAY,SMALL
A1736784,2021-09-10,2021-10-02,Transf,STRAY,MED
A1736787,2021-09-10,2021-09-12,LiveC,STRAY,MED
A1736795,2021-09-10,2021-09-10,NonL,STRAY,PUPPY
A1736802,2021-09-10,2021-09-15,LiveC,STRAY,PUPPY
A1736803,2021-09-10,2021-09-17,LiveC,STRAY,PUPPY
A1736804,2021-09-10,2021-09-15,LiveC,STRAY,PUPPY
A1736817,2021-09-10,2021-10-28,LiveC,STRAY,LRG
A1736831,2021-09-10,2021-10-07,LiveC,STRAY,LRG
A1736835,2021-09-11,2021-09-11,LiveC,OTHER,MED
A1736836,2021-09-11,2021-09-11,LiveC,OTHER,LRG
A1736873,2021-09-11,2021-09-11,LiveC,STRAY,MED
A1736874,2021-09-11,2021-09-11,LiveC,STRAY,MED
A1065396,2021-09-11,2021-09-14,LiveC,STRAY,MED
A1736905,2021-09-12,2021-09-21,LiveC,STRAY,LRG
A1736909,2021-09-12,2021-09-17,LiveC,STRAY,LRG
A1732633,2021-09-12,2021-10-08,LiveC,OWNER,LRG
A1732635,2021-09-12,2021-10-15,LiveC,OWNER,LRG
A1329550,2021-09-12,2021-09-17,Transf,OTHER,MED
A1736925,2021-09-12,2021-09-20,LiveC,STRAY,SMALL
A1736984,2021-09-13,2021-09-17,LiveC,STRAY,SMALL
A1736985,2021-09-13,2021-09-23,LiveC,STRAY,SMALL
A1736986,2021-09-13,2021-09-23,LiveC,STRAY,SMALL
A1737013,2021-09-13,2021-09-14,LiveC,STRAY,MED
A1737030,2021-09-13,2021-09-14,NonL,STRAY,LRG
A1737045,2021-09-13,2021-09-15,LiveC,STRAY,LRG
A1737052,2021-09-13,2021-09-14,Transf,STRAY,PUPPY
A1737073,2021-09-13,2021-09-26,LiveC,STRAY,LRG
A1737076,2021-09-13,2022-02-16,Transf,STRAY,LRG
A1737077,2021-09-13,2021-09-29,LiveC,STRAY,LRG
A1483281,2021-09-14,2021-10-04,LiveC,STRAY,LRG
A1737103,2021-09-14,2021-10-02,LiveC,STRAY,MED
A1065396,2021-09-14,2021-09-27,LiveC,OWNER,MED
A1737105,2021-09-14,2021-10-12,LiveC,STRAY,SMALL
A1737140,2021-09-14,2021-09-22,LiveC,STRAY,SMALL
A1732385,2021-09-14,2021-09-22,Transf,OTHER,PUPPY
A1737156,2021-09-14,2021-09-19,LiveC,STRAY,LRG
A1656752,2021-09-14,2021-09-14,LiveC,STRAY,MED
A1656751,2021-09-14,2021-09-14,LiveC,STRAY,MED
A1737159,2021-09-14,2021-10-30,LiveC,STRAY,LRG
A1737170,2021-09-14,2021-09-21,LiveC,STRAY,SMALL
A1616072,2021-09-14,2021-10-22,NonL,OWNER,LRG
A1737207,2021-09-15,2021-09-24,LiveC,STRAY,LRG
A1737228,2021-09-15,2021-12-18,Transf,OTHER,LRG
A1737229,2021-09-15,2021-11-01,Transf,OTHER,LRG
A1737230,2021-09-15,2021-12-02,Transf,OTHER,LRG
A1737235,2021-09-15,2021-09-22,LiveC,STRAY,PUPPY
A1737236,2021-09-15,2021-09-24,LiveC,STRAY,LRG
A1341058,2021-09-14,2021-09-15,LiveC,OTHER,MED
A1737299,2021-09-16,2021-09-20,LiveC,STRAY,SMALL
A1737300,2021-09-16,2021-12-22,NonL,STRAY,LRG
A1721446,2021-09-16,2021-09-30,LiveC,OTHER,LRG
A1734107,2021-09-16,2021-10-01,LiveC,OTHER,LRG
A1737324,2021-09-16,2021-09-17,LiveC,STRAY,LRG
A1737326,2021-09-16,2021-10-27,LiveC,STRAY,LRG
A1737333,2021-09-16,2021-11-27,LiveC,STRAY,LRG
A1737388,2021-09-17,2021-09-23,LiveC,STRAY,LRG
A1737398,2021-09-17,2021-09-21,LiveC,OWNER,LRG
A1737401,2021-09-17,2021-09-20,LiveC,STRAY,SMALL
A1737404,2021-09-17,2021-10-14,Transf,STRAY,SMALL
A1737416,2021-09-17,2021-09-21,LiveC,STRAY,PUPPY
A1737425,2021-09-17,2021-09-24,LiveC,STRAY,MED
A1737426,2021-09-17,2021-09-17,Transf,STRAY,PUPPY
A1737427,2021-09-17,2021-09-17,Transf,STRAY,PUPPY
A1737445,2021-09-17,2021-10-19,LiveC,STRAY,LRG
A1737474,2021-09-18,2021-09-18,LiveC,STRAY,MED
A1737478,2021-09-18,2021-09-18,LiveC,STRAY,MED
A1737493,2021-09-18,2021-09-18,Transf,STRAY,PUPPY
A1737494,2021-09-18,2021-09-19,LiveC,OTHER,MED
A1736630,2021-09-18,2021-11-30,Transf,OWNER,LRG
A1655869,2021-09-18,2021-09-18,LiveC,STRAY,TOY
A1737517,2021-09-18,2021-09-29,LiveC,STRAY,SMALL
A1737522,2021-09-18,2022-01-14,LiveC,STRAY,LRG
A1737526,2021-09-18,2021-09-19,LiveC,STRAY,SMALL
A1737548,2021-09-19,2022-01-15,Transf,STRAY,LRG
A1737554,2021-09-19,2021-09-23,LiveC,STRAY,MED
A1615495,2021-09-19,2021-12-15,NonL,OTHER,LRG
A1737598,2021-09-19,2021-09-20,NonL,STRAY,SMALL
A1737619,2021-09-19,2021-09-23,LiveC,STRAY,LRG
A1737654,2021-09-20,2021-09-20,LiveC,STRAY,SMALL
A1737670,2021-09-20,2021-09-23,LiveC,STRAY,MED
A1737676,2021-09-20,2021-09-27,Transf,STRAY,LRG
A1737690,2021-09-20,2021-09-24,Transf,STRAY,SMALL
A1737654,2021-09-20,2021-09-22,Transf,OWNER,SMALL
A1737696,2021-09-20,2021-10-23,LiveC,STRAY,MED
A0736020,2021-09-20,2021-09-21,LiveC,STRAY,TOY
A1737705,2021-09-20,2021-11-18,NonL,STRAY,LRG
A1737708,2021-09-21,2021-10-15,LiveC,STRAY,LRG
A1730868,2021-09-21,2021-10-22,NonL,OTHER,LRG
A1627833,2021-09-21,2021-09-22,LiveC,OTHER,SMALL
A1737744,2021-09-21,2021-09-22,LiveC,STRAY,MED
A1737784,2021-09-21,2021-10-15,LiveC,STRAY,LRG
A1737799,2021-09-21,2021-09-25,LiveC,STRAY,LRG
A1737802,2021-09-21,2021-09-26,LiveC,STRAY,PUPPY
A1737803,2021-09-21,2021-09-27,LiveC,STRAY,PUPPY
A1680402,2021-09-22,2021-10-15,NonL,OWNER,LRG
A1737841,2021-09-22,2021-11-30,Transf,STRAY,LRG
A1737843,2021-09-22,2021-10-23,LiveC,STRAY,MED
A1737844,2021-09-22,2021-09-26,LiveC,STRAY,MED
A1583947,2021-09-22,2021-09-28,NonL,OWNER,LRG
A1734940,2021-09-21,2021-11-10,Transf,OTHER,LRG
A1737856,2021-09-22,2021-09-27,LiveC,STRAY,SMALL
A1731084,2021-09-22,2021-10-02,LiveC,OTHER,LRG
A1737890,2021-09-22,2021-10-01,LiveC,OTHER,LRG
A1737899,2021-09-22,2021-09-23,LiveC,STRAY,LRG
A1737900,2021-09-22,2021-09-23,LiveC,STRAY,LRG
A1737901,2021-09-22,2021-09-23,LiveC,STRAY,LRG
A1254239,2021-09-23,2021-09-24,LiveC,STRAY,LRG
A1737946,2021-09-23,2021-09-29,LiveC,STRAY,PUPPY
A1708945,2021-09-23,2021-09-23,LiveC,STRAY,LRG
A1737956,2021-09-23,2021-09-23,LiveC,STRAY,MED
A1737977,2021-09-23,2021-09-23,Transf,STRAY,PUPPY
A1737978,2021-09-23,2021-09-23,Transf,STRAY,PUPPY
A1737980,2021-09-23,2022-01-11,LiveC,STRAY,LRG
A1738015,2021-09-24,2021-11-24,LiveC,STRAY,LRG
A1738018,2021-09-24,2022-09-10,LiveC,STRAY,XL
A1731036,2021-09-24,2021-09-24,LiveC,OTHER,PUPPY
A1738052,2021-09-24,2021-12-23,NonL,STRAY,LRG
A1738054,2021-09-24,2021-09-25,Transf,STRAY,PUPPY
A1732385,2021-09-24,2021-11-20,LiveC,OTHER,PUPPY
A1738064,2021-09-24,2021-12-24,LiveC,STRAY,LRG
A1235947,2021-09-24,2021-09-25,LiveC,STRAY,_UNKNOWN_
A1738065,2021-09-24,2021-09-25,LiveC,STRAY,SMALL
A1738071,2021-09-24,2021-09-25,LiveC,STRAY,LRG
A1738076,2021-09-25,2021-10-13,LiveC,STRAY,LRG
A1738075,2021-09-25,2021-11-05,LiveC,STRAY,LRG
A0974687,2021-09-25,2021-09-27,LiveC,STRAY,MED
A1738105,2021-09-25,2022-01-15,Transf,STRAY,SMALL
A1738106,2021-09-25,2022-01-15,Transf,STRAY,SMALL
A1738113,2021-09-25,2022-08-20,Transf,STRAY,LRG
A1738118,2021-09-25,2021-09-30,LiveC,STRAY,LRG
A1738129,2021-09-25,2021-09-29,LiveC,STRAY,SMALL
